Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,17,21/02/2018 10:18:02,118968134,11,0,352,0,32,32,32.0,0.0,0,0,0.0,0.0,2.958775499,0.092461734,11900000.0,9876011.376,35000000,979993,119000000,11900000.0,9876011.376,35000000,979993,0,0.0,0.0,0,0,0,0,0,0,88,0,0.092461734,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.90909091,32.0,0.0,0,0,0,0,0,0,11,352,0,0,-1,-1,10,8,979993.0,0.0,979993,979993,13100000.0,9652729.881,35000000,5012053,Benign
80,17,21/02/2018 10:18:02,93000153,14,0,448,0,32,32,32.0,0.0,0,0,0.0,0.0,4.817196376,0.150537387,7153857.923,5141221.756,19000000,2000004,93000000,7153857.923,5141221.756,19000000,2000004,0,0.0,0.0,0,0,0,0,0,0,112,0,0.150537387,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.28571429,32.0,0.0,0,0,0,0,0,0,14,448,0,0,-1,-1,13,8,6347309.333,2091545.989,8034752,4007270,10600000.0,4756824.048,19000000,5000148,Benign
80,17,21/02/2018 10:18:10,119000208,16,0,512,0,32,32,32.0,0.0,0,0,0.0,0.0,4.302513488,0.134453547,7933347.2,6154004.092,23000000,995946,119000000,7933347.2,6154004.092,23000000,995946,0,0.0,0.0,0,0,0,0,0,0,128,0,0.134453547,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.0,32.0,0.0,0,0,0,0,0,0,16,512,0,0,-1,-1,15,8,5402394.2,2086679.56,9031983,3987960,11500000.0,6562825.835,23000000,5012033,Benign
80,17,21/02/2018 10:17:53,107987970,9,0,288,0,32,32,32.0,0.0,0,0,0.0,0.0,2.666963737,0.083342617,13500000.0,12600000.0,41000000,2996125,108000000,13500000.0,12600000.0,41000000,2996125,0,0.0,0.0,0,0,0,0,0,0,72,0,0.083342617,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.55555556,32.0,0.0,0,0,0,0,0,0,9,288,0,0,-1,-1,8,8,2996125.0,0.0,2996125,2996125,15000000.0,12800000.0,41000000,5008169,Benign
80,17,21/02/2018 10:18:10,105003491,13,0,416,0,32,32,32.0,0.0,0,0,0.0,0.0,3.961773042,0.123805408,8750290.917,6974040.497,24000000,1972084,105000000,8750290.917,6974040.497,24000000,1972084,0,0.0,0.0,0,0,0,0,0,0,104,0,0.123805408,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.46153846,32.0,0.0,0,0,0,0,0,0,13,416,0,0,-1,-1,12,8,7492050.5,3541182.982,9996045,4988056,12900000.0,6367014.835,24000000,8991997,Benign
80,17,21/02/2018 10:17:59,119972000,13,0,416,0,32,32,32.0,0.0,0,0,0.0,0.0,3.467475744,0.108358617,9997666.667,5133543.337,16000000,939962,120000000,9997666.667,5133543.337,16000000,939962,0,0.0,0.0,0,0,0,0,0,0,104,0,0.108358617,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.46153846,32.0,0.0,0,0,0,0,0,0,13,416,0,0,-1,-1,12,8,964023.0,34027.39252,988084,939962,11800000.0,3232279.18,16000000,5980047,Benign
80,17,21/02/2018 10:18:07,109020101,17,0,544,0,32,32,32.0,0.0,0,0,0.0,0.0,4.989905485,0.155934546,6813756.313,5013946.336,19000000,1000053,109000000,6813756.313,5013946.336,19000000,1000053,0,0.0,0.0,0,0,0,0,0,0,136,0,0.155934546,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33.88235294,32.0,0.0,0,0,0,0,0,0,17,544,0,0,-1,-1,16,8,8326711.333,4165491.379,13000000,4992197,9337774.111,5388676.596,19000000,5000026,Benign
80,17,21/02/2018 10:18:12,117012023,11,0,352,0,32,32,32.0,0.0,0,0,0.0,0.0,3.00823788,0.094007434,11700000.0,10900000.0,32000000,1987949,117000000,11700000.0,10900000.0,32000000,1987949,0,0.0,0.0,0,0,0,0,0,0,88,0,0.094007434,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.90909091,32.0,0.0,0,0,0,0,0,0,11,352,0,0,-1,-1,10,8,2993258.667,1737685.809,4999764,1987949,15400000.0,11200000.0,32000000,5023944,Benign
80,17,21/02/2018 10:17:55,111003922,13,0,416,0,32,32,32.0,0.0,0,0,0.0,0.0,3.747615332,0.117112979,9250326.833,5576388.849,18000000,1020030,111000000,9250326.833,5576388.849,18000000,1020030,0,0.0,0.0,0,0,0,0,0,0,104,0,0.117112979,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.46153846,32.0,0.0,0,0,0,0,0,0,13,416,0,0,-1,-1,12,8,3543985.5,729807.0302,4060037,3027934,12400000.0,3804577.282,18000000,5003858,Benign
80,17,21/02/2018 10:18:13,86995945,8,0,256,0,32,32,32.0,0.0,0,0,0.0,0.0,2.942665891,0.091958309,12400000.0,14700000.0,45000000,1999970,87000000,12400000.0,14700000.0,45000000,1999970,0,0.0,0.0,0,0,0,0,0,0,64,0,0.091958309,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36.0,32.0,0.0,0,0,0,0,0,0,8,256,0,0,-1,-1,7,8,1999970.0,0.0,1999970,1999970,14200000.0,15300000.0,45000000,5000046,Benign
80,17,21/02/2018 10:18:14,97999990,10,0,320,0,32,32,32.0,0.0,0,0,0.0,0.0,3.265306456,0.102040827,10900000.0,7330377.538,23000000,3983932,98000000,10900000.0,7330377.538,23000000,3983932,0,0.0,0.0,0,0,0,0,0,0,80,0,0.102040827,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.2,32.0,0.0,0,0,0,0,0,0,10,320,0,0,-1,-1,9,8,12000000.0,0.0,12000000,12000000,16400000.0,4674125.023,23000000,11000000,Benign
80,17,21/02/2018 10:18:24,115052165,11,0,352,0,32,32,32.0,0.0,0,0,0.0,0.0,3.059481758,0.095608805,11500000.0,13400000.0,46000000,999998,115000000,11500000.0,13400000.0,46000000,999998,0,0.0,0.0,0,0,0,0,0,0,88,0,0.095608805,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.90909091,32.0,0.0,0,0,0,0,0,0,11,352,0,0,-1,-1,10,8,4497033.5,4945555.032,7994069,999998,15200000.0,14700000.0,46000000,5991787,Benign
80,17,21/02/2018 10:18:15,110968120,15,0,480,0,32,32,32.0,0.0,0,0,0.0,0.0,4.325566658,0.135173958,7926294.286,5577234.315,20000000,1000064,111000000,7926294.286,5577234.315,20000000,1000064,0,0.0,0.0,0,0,0,0,0,0,120,0,0.135173958,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.13333333,32.0,0.0,0,0,0,0,0,0,15,480,0,0,-1,-1,14,8,5644828.667,2325063.797,6999995,2960117,11800000.0,4209902.079,20000000,7033744,Benign
80,17,21/02/2018 10:18:12,111984086,9,0,288,0,32,32,32.0,0.0,0,0,0.0,0.0,2.571793996,0.080368562,14000000.0,10400000.0,34000000,3003999,112000000,14000000.0,10400000.0,34000000,3003999,0,0.0,0.0,0,0,0,0,0,0,72,0,0.080368562,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.55555556,32.0,0.0,0,0,0,0,0,0,9,288,0,0,-1,-1,8,8,3987991.5,1391575.539,4971984,3003999,17300000.0,9887189.931,34000000,5016099,Benign
500,17,21/02/2018 10:15:19,23328782,2,0,1000,0,500,500,500.0,0.0,0,0,0.0,0.0,42.86550408,0.085731008,23300000.0,0.0,23300000,23300000,23300000,23300000.0,0.0,23300000,23300000,0,0.0,0.0,0,0,0,0,0,0,16,0,0.085731008,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,750.0,500.0,0.0,0,0,0,0,0,0,2,1000,0,0,-1,-1,1,8,0.0,0.0,0,0,23300000.0,0.0,23300000,23300000,Benign
80,17,21/02/2018 10:18:22,114029340,13,0,416,0,32,32,32.0,0.0,0,0,0.0,0.0,3.64818388,0.114005746,9502445.0,8152670.498,31000000,2003883,114000000,9502445.0,8152670.498,31000000,2003883,0,0.0,0.0,0,0,0,0,0,0,104,0,0.114005746,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.46153846,32.0,0.0,0,0,0,0,0,0,13,416,0,0,-1,-1,12,8,3000641.0,1409628.682,3997399,2003883,12400000.0,8681439.462,31000000,5012067,Benign
80,17,21/02/2018 10:18:24,115992109,16,0,512,0,32,32,32.0,0.0,0,0,0.0,0.0,4.414093376,0.137940418,7732807.267,5047469.375,17000000,1020062,116000000,7732807.267,5047469.375,17000000,1020062,0,0.0,0.0,0,0,0,0,0,0,128,0,0.137940418,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.0,32.0,0.0,0,0,0,0,0,0,16,512,0,0,-1,-1,15,8,3000145.0,1414398.824,4000276,2000014,10200000.0,4313635.402,17000000,5003888,Benign
80,17,21/02/2018 10:18:27,111991895,15,0,480,0,32,32,32.0,0.0,0,0,0.0,0.0,4.286024448,0.133938264,7999421.071,3410039.797,14000000,1028064,112000000,7999421.071,3410039.797,14000000,1028064,0,0.0,0.0,0,0,0,0,0,0,120,0,0.133938264,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.13333333,32.0,0.0,0,0,0,0,0,0,15,480,0,0,-1,-1,14,8,1516096.5,690182.1804,2004129,1028064,9079975.167,2187034.442,14000000,6967958,Benign
0,0,21/02/2018 10:17:47,112641504,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.026633167,56300000.0,4248.297541,56300000,56300000,113000000,56300000.0,4248.297541,56300000,56300000,0,0.0,0.0,0,0,0,0,0,0,0,0,0.026633167,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56300000.0,4248.297541,56300000,56300000,Benign
80,17,21/02/2018 10:18:36,79999970,10,0,320,0,32,32,32.0,0.0,0,0,0.0,0.0,4.0000015,0.125000047,8888885.556,5500499.006,20000000,1059993,80000000,8888885.556,5500499.006,20000000,1059993,0,0.0,0.0,0,0,0,0,0,0,80,0,0.125000047,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.2,32.0,0.0,0,0,0,0,0,0,10,320,0,0,-1,-1,9,8,3350647.0,2045803.952,4995966,1059993,11700000.0,4373760.363,20000000,8952044,Benign
80,17,21/02/2018 10:18:26,110991986,18,0,576,0,32,32,32.0,0.0,0,0,0.0,0.0,5.189563866,0.162173871,6528940.353,4637719.569,17000000,999966,111000000,6528940.353,4637719.569,17000000,999966,0,0.0,0.0,0,0,0,0,0,0,144,0,0.162173871,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33.77777778,32.0,0.0,0,0,0,0,0,0,18,576,0,0,-1,-1,17,8,3603967.2,1677502.811,5019915,999977,9297215.0,4032495.602,17000000,5007979,Benign
80,17,21/02/2018 10:18:39,108006603,15,0,480,0,32,32,32.0,0.0,0,0,0.0,0.0,4.444172733,0.138880398,7714757.357,5217364.602,18000000,982359,108000000,7714757.357,5217364.602,18000000,982359,0,0.0,0.0,0,0,0,0,0,0,120,0,0.138880398,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.13333333,32.0,0.0,0,0,0,0,0,0,15,480,0,0,-1,-1,14,8,6651532.0,2530428.091,9006477,3976147,11000000.0,4379668.313,18000000,5027965,Benign
80,17,21/02/2018 10:18:40,108008096,13,0,416,0,32,32,32.0,0.0,0,0,0.0,0.0,3.851563127,0.120361348,9000674.667,6024677.579,23000000,1999895,108000000,9000674.667,6024677.579,23000000,1999895,0,0.0,0.0,0,0,0,0,0,0,104,0,0.120361348,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.46153846,32.0,0.0,0,0,0,0,0,0,13,416,0,0,-1,-1,12,8,4674754.333,556631.7875,5000129,4032028,11700000.0,5517639.355,23000000,5019854,Benign
80,17,21/02/2018 10:18:40,104999972,10,0,320,0,32,32,32.0,0.0,0,0,0.0,0.0,3.04761986,0.095238121,11700000.0,12600000.0,43000000,2999988,105000000,11700000.0,12600000.0,43000000,2999988,0,0.0,0.0,0,0,0,0,0,0,80,0,0.095238121,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.2,32.0,0.0,0,0,0,0,0,0,10,320,0,0,-1,-1,9,8,6499919.0,2121413.682,7999985,4999853,15300000.0,14300000.0,43000000,5003993,Benign
80,17,21/02/2018 10:18:42,94992148,14,0,448,0,32,32,32.0,0.0,0,0,0.0,0.0,4.716179278,0.147380602,7307088.308,4344345.702,19000000,2009978,95000000,7307088.308,4344345.702,19000000,2009978,0,0.0,0.0,0,0,0,0,0,0,112,0,0.147380602,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.28571429,32.0,0.0,0,0,0,0,0,0,14,448,0,0,-1,-1,13,8,5002567.0,2936905.954,8996020,2009978,9372735.0,4340450.187,19000000,5004090,Benign
80,17,21/02/2018 10:18:35,118000022,15,0,480,0,32,32,32.0,0.0,0,0,0.0,0.0,4.067795852,0.12711862,8428573.0,8436339.484,31000000,1000000,118000000,8428573.0,8436339.484,31000000,1000000,0,0.0,0.0,0,0,0,0,0,0,120,0,0.12711862,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.13333333,32.0,0.0,0,0,0,0,0,0,15,480,0,0,-1,-1,14,8,3985295.333,1983956.461,5971934,2004032,13000000.0,8709021.915,31000000,5028047,Benign
80,17,21/02/2018 10:18:47,118000105,10,0,320,0,32,32,32.0,0.0,0,0,0.0,0.0,2.711861994,0.084745687,13100000.0,12900000.0,40000000,3999990,118000000,13100000.0,12900000.0,40000000,3999990,0,0.0,0.0,0,0,0,0,0,0,80,0,0.084745687,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.2,32.0,0.0,0,0,0,0,0,0,10,320,0,0,-1,-1,9,8,8500049.0,6352573.783,13000000,4008101,20200000.0,13900000.0,40000000,6000128,Benign
80,17,21/02/2018 10:18:31,112004081,13,0,416,0,32,32,32.0,0.0,0,0,0.0,0.0,3.71415038,0.116067199,9333673.417,5584781.831,21000000,1008015,112000000,9333673.417,5584781.831,21000000,1008015,0,0.0,0.0,0,0,0,0,0,0,104,0,0.116067199,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.46153846,32.0,0.0,0,0,0,0,0,0,13,416,0,0,-1,-1,12,8,2987948.0,2800048.101,4967881,1008015,10600000.0,5148933.494,21000000,5992129,Benign
80,17,21/02/2018 10:18:52,119930103,152936,0,4893952,0,32,32,32.0,0.0,0,0,0.0,0.0,40806.70222,1275.209444,784.190035,16506.28889,652379,0,120000000,784.190035,16506.28889,652379,0,0,0.0,0.0,0,0,0,0,0,0,1223488,0,1275.209444,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00020924,32.0,0.0,0,0,0,0,0,0,152936,4893952,0,0,-1,-1,152935,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:18:37,106015979,15,0,480,0,32,32,32.0,0.0,0,0,0.0,0.0,4.52761937,0.141488105,7572569.929,7386828.17,27000000,983704,106000000,7572569.929,7386828.17,27000000,983704,0,0.0,0.0,0,0,0,0,0,0,120,0,0.141488105,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.13333333,32.0,0.0,0,0,0,0,0,0,15,480,0,0,-1,-1,14,8,5983006.25,4243937.118,12000000,1979892,13700000.0,7689743.471,27000000,8000005,Benign
80,17,21/02/2018 10:18:52,119967488,132592,0,4242944,0,32,32,32.0,0.0,0,0,0.0,0.0,35367.44889,1105.232778,904.7935984,17744.897,651007,1,120000000,904.7935984,17744.897,651007,1,0,0.0,0.0,0,0,0,0,0,0,1060736,0,1105.232778,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00024134,32.0,0.0,0,0,0,0,0,0,132592,4242944,0,0,-1,-1,132591,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:18:54,119941652,153041,0,4897312,0,32,32,32.0,0.0,0,0,0.0,0.0,40830.78662,1275.962082,783.7274699,16509.52391,653109,1,120000000,783.7274699,16509.52391,653109,1,0,0.0,0.0,0,0,0,0,0,0,1224328,0,1275.962082,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00020909,32.0,0.0,0,0,0,0,0,0,153041,4897312,0,0,-1,-1,153040,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:18:54,119670397,135649,0,4340768,0,32,32,32.0,0.0,0,0,0.0,0.0,36272.69658,1133.521768,882.2127639,18533.6526,606328,0,120000000,882.2127639,18533.6526,606328,0,0,0.0,0.0,0,0,0,0,0,0,1085192,0,1133.521768,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.0002359,32.0,0.0,0,0,0,0,0,0,135649,4340768,0,0,-1,-1,135648,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:18:55,119921091,135197,0,4326304,0,32,32,32.0,0.0,0,0,0.0,0.0,36076.25618,1127.383006,887.0165611,17569.34644,643847,0,120000000,887.0165611,17569.34644,643847,0,0,0.0,0.0,0,0,0,0,0,0,1081576,0,1127.383006,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00023669,32.0,0.0,0,0,0,0,0,0,135197,4326304,0,0,-1,-1,135196,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:18:55,119484245,119776,0,3832832,0,32,32,32.0,0.0,0,0,0.0,0.0,32078.13716,1002.441786,997.5724901,19731.22022,607504,1,119000000,997.5724901,19731.22022,607504,1,0,0.0,0.0,0,0,0,0,0,0,958208,0,1002.441786,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00026717,32.0,0.0,0,0,0,0,0,0,119776,3832832,0,0,-1,-1,119775,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:18:49,118980113,15,0,480,0,32,32,32.0,0.0,0,0,0.0,0.0,4.034287646,0.126071489,8498579.5,4650836.524,17000000,2983736,119000000,8498579.5,4650836.524,17000000,2983736,0,0.0,0.0,0,0,0,0,0,0,120,0,0.126071489,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.13333333,32.0,0.0,0,0,0,0,0,0,15,480,0,0,-1,-1,14,8,5001931.75,2716470.597,9012009,2983736,11000000.0,3903017.846,17000000,6004044,Benign
80,17,21/02/2018 10:18:55,119919676,152640,0,4884480,0,32,32,32.0,0.0,0,0,0.0,0.0,40731.26415,1272.852005,785.6424374,16562.42506,656843,0,120000000,785.6424374,16562.42506,656843,0,0,0.0,0.0,0,0,0,0,0,0,1221120,0,1272.852005,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00020964,32.0,0.0,0,0,0,0,0,0,152640,4884480,0,0,-1,-1,152639,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:18:48,118979956,13,0,416,0,32,32,32.0,0.0,0,0,0.0,0.0,3.49638724,0.109262101,9914996.333,7603012.907,21000000,900013,119000000,9914996.333,7603012.907,21000000,900013,0,0.0,0.0,0,0,0,0,0,0,104,0,0.109262101,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.46153846,32.0,0.0,0,0,0,0,0,0,13,416,0,0,-1,-1,12,8,2301360.0,1213643.527,3012061,900013,14000000.0,5739359.629,21000000,7979966,Benign
80,17,21/02/2018 10:18:57,119729411,132887,0,4252384,0,32,32,32.0,0.0,0,0,0.0,0.0,35516.62006,1109.894377,900.9934154,17685.7667,650563,1,120000000,900.9934154,17685.7667,650563,1,0,0.0,0.0,0,0,0,0,0,0,1063096,0,1109.894377,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00024081,32.0,0.0,0,0,0,0,0,0,132887,4252384,0,0,-1,-1,132886,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:18:56,119872160,132810,0,4249920,0,32,32,32.0,0.0,0,0,0.0,0.0,35453.77008,1107.930315,902.5906377,18806.9811,600340,1,120000000,902.5906377,18806.9811,600340,1,0,0.0,0.0,0,0,0,0,0,0,1062480,0,1107.930315,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00024095,32.0,0.0,0,0,0,0,0,0,132810,4249920,0,0,-1,-1,132809,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:18:58,119426582,152627,0,4884064,0,32,32,32.0,0.0,0,0,0.0,0.0,40895.95397,1277.998561,782.4786209,16455.77716,644705,0,119000000,782.4786209,16455.77716,644705,0,0,0.0,0.0,0,0,0,0,0,0,1221016,0,1277.998561,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00020966,32.0,0.0,0,0,0,0,0,0,152627,4884064,0,0,-1,-1,152626,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:18:58,119502537,117551,0,3761632,0,32,32,32.0,0.0,0,0,0.0,0.0,31477.42378,983.6694931,1016.610268,20015.31975,619823,1,120000000,1016.610268,20015.31975,619823,1,0,0.0,0.0,0,0,0,0,0,0,940408,0,983.6694931,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00027222,32.0,0.0,0,0,0,0,0,0,117551,3761632,0,0,-1,-1,117550,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:18:52,103011959,7,0,224,0,32,32,32.0,0.0,0,0,0.0,0.0,2.174504807,0.067953275,17200000.0,10500000.0,32000000,3999949,103000000,17200000.0,10500000.0,32000000,3999949,0,0.0,0.0,0,0,0,0,0,0,56,0,0.067953275,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36.57142857,32.0,0.0,0,0,0,0,0,0,7,224,0,0,-1,-1,6,8,0.0,0.0,0,0,19800000.0,9194709.351,32000000,9007916,Benign
80,17,21/02/2018 10:18:59,119723332,136787,0,4377184,0,32,32,32.0,0.0,0,0,0.0,0.0,36560.82676,1142.525836,875.260129,18574.54399,620679,0,120000000,875.260129,18574.54399,620679,0,0,0.0,0.0,0,0,0,0,0,0,1094296,0,1142.525836,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00023394,32.0,0.0,0,0,0,0,0,0,136787,4377184,0,0,-1,-1,136786,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:18:59,119678288,131718,0,4214976,0,32,32,32.0,0.0,0,0,0.0,0.0,35219.22038,1100.600637,908.6016839,17762.28532,651281,1,120000000,908.6016839,17762.28532,651281,1,0,0.0,0.0,0,0,0,0,0,0,1053744,0,1100.600637,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00024294,32.0,0.0,0,0,0,0,0,0,131718,4214976,0,0,-1,-1,131717,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:18:16,105999918,12,0,384,0,32,32,32.0,0.0,0,0,0.0,0.0,3.622644312,0.113207635,9636356.182,6175085.833,20000000,2000098,106000000,9636356.182,6175085.833,20000000,2000098,0,0.0,0.0,0,0,0,0,0,0,96,0,0.113207635,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.66666667,32.0,0.0,0,0,0,0,0,0,12,384,0,0,-1,-1,11,8,6981300.0,3452567.785,11000000,4976021,14200000.0,4529357.788,20000000,7011976,Benign
80,17,21/02/2018 10:19:00,119643938,151556,0,4849792,0,32,32,32.0,0.0,0,0,0.0,0.0,40535.20873,1266.725273,789.4423675,16555.35886,649722,0,120000000,789.4423675,16555.35886,649722,0,0,0.0,0.0,0,0,0,0,0,0,1212448,0,1266.725273,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00021114,32.0,0.0,0,0,0,0,0,0,151556,4849792,0,0,-1,-1,151555,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:19:00,119573525,114543,0,3665376,0,32,32,32.0,0.0,0,0,0.0,0.0,30653.74212,957.9294413,1043.927337,20337.40443,598008,1,120000000,1043.927337,20337.40443,598008,1,0,0.0,0.0,0,0,0,0,0,0,916344,0,957.9294413,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00027937,32.0,0.0,0,0,0,0,0,0,114543,3665376,0,0,-1,-1,114542,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
80,17,21/02/2018 10:19:01,119999718,147829,0,4730528,0,32,32,32.0,0.0,0,0,0.0,0.0,39421.15931,1231.911228,811.7522932,16982.96037,610203,0,120000000,811.7522932,16982.96037,610203,0,0,0.0,0.0,0,0,0,0,0,0,1182632,0,1231.911228,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00021647,32.0,0.0,0,0,0,0,0,0,147829,4730528,0,0,-1,-1,147828,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
